Trade #,Type,Signal,Date/Time,Price PLN,Contracts,Profit PLN,Profit %,Cum. Profit PLN,Cum. Profit %,Run-up PLN,Run-up %,Drawdown PLN,Drawdown %
175,Exit Short,Close entry(s) order Short,2024-02-15 10:00,4.04300,1,0,0.00,0.94,0.00,0.002,0.05,0,0.00
175,Entry Short,Short,2024-02-15 09:00,4.04300,1,0,0.00,0.94,0.00,0.002,0.05,0,0.00
174,Exit Short,Close entry(s) order Short,2024-02-15 00:30,4.04700,1,0.01,0.25,0.94,0.00,0.01,0.30,0.001,0.02
174,Entry Short,Short,2024-02-14 16:00,4.05700,1,0.01,0.25,0.94,0.00,0.01,0.30,0.001,0.02
173,Exit Short,Close entry(s) order Short,2024-02-14 15:30,4.05800,1,-0.002,-0.05,0.93,0.00,0.001,0.02,0.002,0.05
173,Entry Short,Short,2024-02-14 14:30,4.05600,1,-0.002,-0.05,0.93,0.00,0.001,0.02,0.002,0.05
172,Exit Short,Close entry(s) order Short,2024-02-14 14:00,4.05800,1,-0.001,-0.02,0.93,0.00,0,0.00,0.001,0.02
172,Entry Short,Short,2024-02-14 14:00,4.05700,1,-0.001,-0.02,0.93,0.00,0,0.00,0.001,0.02
171,Exit Short,Close entry(s) order Short,2024-02-14 13:00,4.05700,1,0.003,0.07,0.93,0.00,0.01,0.20,0,0.00
171,Entry Short,Short,2024-02-14 10:30,4.06000,1,0.003,0.07,0.93,0.00,0.01,0.20,0,0.00
170,Exit Long,Close entry(s) order Long,2024-02-14 10:30,4.06100,1,0.005,0.12,0.93,0.00,0.01,0.17,0,0.00
170,Entry Long,Long,2024-02-14 10:00,4.05600,1,0.005,0.12,0.93,0.00,0.01,0.17,0,0.00
169,Exit Short,Close entry(s) order Short,2024-02-14 09:00,4.05000,1,-0.001,-0.02,0.92,0.00,0.001,0.02,0.001,0.02
169,Entry Short,Short,2024-02-14 08:00,4.04900,1,-0.001,-0.02,0.92,0.00,0.001,0.02,0.001,0.02
168,Exit Short,Close entry(s) order Short,2024-02-14 01:00,4.05000,1,0.001,0.02,0.92,0.00,0.01,0.15,0.002,0.04
168,Entry Short,Short,2024-02-14 00:00,4.05100,1,0.001,0.02,0.92,0.00,0.01,0.15,0.002,0.04
167,Exit Long,Short,2024-02-14 00:00,4.05100,1,-0.001,-0.02,0.92,0.00,0,0.00,0.001,0.02
167,Entry Long,Long,2024-02-13 22:00,4.05200,1,-0.001,-0.02,0.92,0.00,0,0.00,0.001,0.02
166,Exit Short,Long,2024-02-13 22:00,4.05200,1,-0.004,-0.10,0.92,0.00,0.002,0.05,0.005,0.12
166,Entry Short,Short,2024-02-13 19:30,4.04800,1,-0.004,-0.10,0.92,0.00,0.002,0.05,0.005,0.12
165,Exit Long,Close entry(s) order Long,2024-02-13 16:30,4.04600,1,0.04,1.00,0.93,0.00,0.04,1.02,0,0.00
165,Entry Long,Long,2024-02-13 15:30,4.00600,1,0.04,1.00,0.93,0.00,0.04,1.02,0,0.00
164,Exit Short,Close entry(s) order Short,2024-02-13 15:30,4.00500,1,0.002,0.05,0.89,0.00,0.005,0.12,0.002,0.05
164,Entry Short,Short,2024-02-13 13:00,4.00700,1,0.002,0.05,0.89,0.00,0.005,0.12,0.002,0.05
163,Exit Long,Close entry(s) order Long,2024-02-13 12:00,4.01000,1,0.01,0.12,0.88,0.00,0.01,0.22,0.0004,0.01
163,Entry Long,Long,2024-02-13 09:00,4.00500,1,0.01,0.12,0.88,0.00,0.01,0.22,0.0004,0.01
162,Exit Short,Close entry(s) order Short,2024-02-13 04:00,4.00200,1,0.01,0.22,0.88,0.00,0.01,0.30,0,0.00
162,Entry Short,Short,2024-02-12 17:30,4.01100,1,0.01,0.22,0.88,0.00,0.01,0.30,0,0.00
161,Exit Long,Short,2024-02-12 17:30,4.01100,1,-0.001,-0.02,0.87,0.00,0.001,0.02,0.001,0.02
161,Entry Long,Long,2024-02-12 17:00,4.01200,1,-0.001,-0.02,0.87,0.00,0.001,0.02,0.001,0.02
160,Exit Short,Long,2024-02-12 17:00,4.01200,1,0,0.00,0.87,0.00,0.003,0.07,0.003,0.07
160,Entry Short,Short,2024-02-12 13:00,4.01200,1,0,0.00,0.87,0.00,0.003,0.07,0.003,0.07
159,Exit Long,Close entry(s) order Long,2024-02-12 12:00,4.01400,1,0.004,0.10,0.87,0.00,0.01,0.20,0,0.00
159,Entry Long,Long,2024-02-12 10:00,4.01000,1,0.004,0.10,0.87,0.00,0.01,0.20,0,0.00
158,Exit Short,Long,2024-02-12 10:00,4.01000,1,-0.001,-0.02,0.87,0.00,0.001,0.02,0.001,0.02
158,Entry Short,Short,2024-02-12 09:30,4.00900,1,-0.001,-0.02,0.87,0.00,0.001,0.02,0.001,0.02
157,Exit Long,Short,2024-02-12 09:30,4.00900,1,-0.001,-0.02,0.87,0.00,0.002,0.04,0.001,0.02
157,Entry Long,Long,2024-02-12 06:30,4.01000,1,-0.001,-0.02,0.87,0.00,0.002,0.04,0.001,0.02
156,Exit Short,Long,2024-02-12 06:30,4.01000,1,0,0.00,0.87,0.00,0.003,0.08,0,0.00
156,Entry Short,Short,2024-02-12 01:00,4.01000,1,0,0.00,0.87,0.00,0.003,0.08,0,0.00
155,Exit Long,Close entry(s) order Long,2024-02-09 16:30,4.01500,1,0.003,0.07,0.87,0.00,0.01,0.15,0,0.00
155,Entry Long,Long,2024-02-09 16:00,4.01200,1,0.003,0.07,0.87,0.00,0.01,0.15,0,0.00
154,Exit Long,Close entry(s) order Long,2024-02-09 15:30,4.01100,1,0.001,0.02,0.87,0.00,0.004,0.09,0,0.00
154,Entry Long,Long,2024-02-09 14:30,4.01000,1,0.001,0.02,0.87,0.00,0.004,0.09,0,0.00
153,Exit Long,Close entry(s) order Long,2024-02-09 13:30,4.00900,1,0.005,0.12,0.86,0.00,0.01,0.23,0,0.00
153,Entry Long,Long,2024-02-09 10:30,4.00400,1,0.005,0.12,0.86,0.00,0.01,0.23,0,0.00
152,Exit Short,Close entry(s) order Short,2024-02-09 10:30,4.00200,1,0.01,0.22,0.86,0.00,0.01,0.27,0,0.00
152,Entry Short,Short,2024-02-09 09:30,4.01100,1,0.01,0.22,0.86,0.00,0.01,0.27,0,0.00
151,Exit Long,Short,2024-02-09 09:30,4.01100,1,-0.004,-0.10,0.85,0.00,0.002,0.04,0.004,0.10
151,Entry Long,Long,2024-02-09 08:30,4.01500,1,-0.004,-0.10,0.85,0.00,0.002,0.04,0.004,0.10
150,Exit Short,Close entry(s) order Short,2024-02-09 01:00,4.01400,1,-0.001,-0.02,0.85,0.00,0,0.00,0.001,0.02
150,Entry Short,Short,2024-02-08 23:30,4.01300,1,-0.001,-0.02,0.85,0.00,0,0.00,0.001,0.02
149,Exit Short,Close entry(s) order Short,2024-02-08 18:00,4.01600,1,0.02,0.37,0.86,0.00,0.02,0.42,0,0.00
149,Entry Short,Short,2024-02-08 16:30,4.03100,1,0.02,0.37,0.86,0.00,0.02,0.42,0,0.00
148,Exit Long,Close entry(s) order Long,2024-02-08 16:00,4.03300,1,0.001,0.02,0.84,0.00,0.004,0.10,0,0.00
148,Entry Long,Long,2024-02-08 12:30,4.03200,1,0.001,0.02,0.84,0.00,0.004,0.10,0,0.00
147,Exit Short,Close entry(s) order Short,2024-02-08 10:00,4.03000,1,-0.001,-0.02,0.84,0.00,0.001,0.04,0.001,0.02
147,Entry Short,Short,2024-02-08 10:00,4.02900,1,-0.001,-0.02,0.84,0.00,0.001,0.04,0.001,0.02
146,Exit Short,Close entry(s) order Short,2024-02-08 08:30,4.02900,1,0.004,0.10,0.84,0.00,0.01,0.13,0,0.00
146,Entry Short,Short,2024-02-07 22:30,4.03300,1,0.004,0.10,0.84,0.00,0.01,0.13,0,0.00
145,Exit Short,Close entry(s) order Short,2024-02-07 20:00,4.03400,1,0.01,0.17,0.84,0.00,0.01,0.20,0,0.00
145,Entry Short,Short,2024-02-07 13:30,4.04100,1,0.01,0.17,0.84,0.00,0.01,0.20,0,0.00
144,Exit Long,Short,2024-02-07 13:30,4.04100,1,-0.002,-0.05,0.83,0.00,0.002,0.05,0.002,0.05
144,Entry Long,Long,2024-02-07 12:30,4.04300,1,-0.002,-0.05,0.83,0.00,0.002,0.05,0.002,0.05
143,Exit Short,Close entry(s) order Short,2024-02-07 12:00,4.03800,1,-0.001,-0.02,0.83,0.00,0,0.00,0.001,0.02
143,Entry Short,Short,2024-02-07 12:00,4.03700,1,-0.001,-0.02,0.83,0.00,0,0.00,0.001,0.02
142,Exit Short,Close entry(s) order Short,2024-02-07 10:00,4.03900,1,0.01,0.32,0.83,0.00,0.02,0.39,0.002,0.04
142,Entry Short,Short,2024-02-06 16:30,4.05200,1,0.01,0.32,0.83,0.00,0.02,0.39,0.002,0.04
141,Exit Long,Close entry(s) order Long,2024-02-06 15:30,4.05400,1,0.003,0.07,0.82,0.00,0.005,0.12,0,0.00
141,Entry Long,Long,2024-02-06 14:00,4.05100,1,0.003,0.07,0.82,0.00,0.005,0.12,0,0.00
140,Exit Long,Close entry(s) order Long,2024-02-06 14:00,4.04800,1,0.01,0.15,0.82,0.00,0.01,0.20,0,0.00
140,Entry Long,Long,2024-02-06 11:00,4.04200,1,0.01,0.15,0.82,0.00,0.01,0.20,0,0.00
139,Exit Short,Close entry(s) order Short,2024-02-06 09:30,4.03400,1,0.01,0.22,0.81,0.00,0.01,0.32,0,0.00
139,Entry Short,Short,2024-02-05 19:00,4.04300,1,0.01,0.22,0.81,0.00,0.01,0.32,0,0.00
138,Exit Long,Close entry(s) order Long,2024-02-05 18:30,4.04500,1,-0.001,-0.02,0.80,0.00,0,0.00,0.001,0.02
138,Entry Long,Long,2024-02-05 18:30,4.04600,1,-0.001,-0.02,0.80,0.00,0,0.00,0.001,0.02
137,Exit Long,Close entry(s) order Long,2024-02-05 16:00,4.03900,1,0.03,0.70,0.80,0.00,0.03,0.75,0,0.00
137,Entry Long,Long,2024-02-05 09:30,4.01100,1,0.03,0.70,0.80,0.00,0.03,0.75,0,0.00
136,Exit Short,Long,2024-02-05 09:30,4.01100,1,-0.002,-0.05,0.77,0.00,0.002,0.05,0.002,0.05
136,Entry Short,Short,2024-02-05 04:00,4.00900,1,-0.002,-0.05,0.77,0.00,0.002,0.05,0.002,0.05
135,Exit Long,Close entry(s) order Long,2024-02-05 03:30,4.01000,1,0.001,0.02,0.78,0.00,0.003,0.07,0,0.00
135,Entry Long,Long,2024-02-05 02:30,4.00900,1,0.001,0.02,0.78,0.00,0.003,0.07,0,0.00
134,Exit Short,Close entry(s) order Short,2024-02-05 02:30,4.00800,1,-0.003,-0.07,0.78,0.00,0.001,0.02,0.003,0.07
134,Entry Short,Short,2024-02-05 01:30,4.00500,1,-0.003,-0.07,0.78,0.00,0.001,0.02,0.003,0.07
133,Exit Long,Short,2024-02-05 01:30,4.00500,1,-0.002,-0.05,0.78,0.00,0.002,0.05,0.002,0.05
133,Entry Long,Long,2024-02-05 01:00,4.00700,1,-0.002,-0.05,0.78,0.00,0.002,0.05,0.002,0.05
132,Exit Short,Close entry(s) order Short,2024-02-05 00:00,4.00000,1,0.01,0.17,0.78,0.00,0.01,0.27,0.002,0.05
132,Entry Short,Short,2024-02-02 18:30,4.00700,1,0.01,0.17,0.78,0.00,0.01,0.27,0.002,0.05
131,Exit Long,Close entry(s) order Long,2024-02-02 17:30,4.01100,1,0.05,1.24,0.77,0.00,0.05,1.29,0,0.00
131,Entry Long,Long,2024-02-02 12:00,3.96200,1,0.05,1.24,0.77,0.00,0.05,1.29,0,0.00
130,Exit Short,Close entry(s) order Short,2024-02-02 11:30,3.96100,1,0.003,0.08,0.72,0.00,0.005,0.13,0,0.00
130,Entry Short,Short,2024-02-02 11:00,3.96400,1,0.003,0.08,0.72,0.00,0.005,0.13,0,0.00
129,Exit Short,Close entry(s) order Short,2024-02-01 20:00,3.97100,1,0.04,1.07,0.72,0.00,0.04,1.12,0,0.00
129,Entry Short,Short,2024-02-01 13:30,4.01400,1,0.04,1.07,0.72,0.00,0.04,1.12,0,0.00
128,Exit Long,Close entry(s) order Long,2024-02-01 13:30,4.01600,1,0.01,0.15,0.68,0.00,0.01,0.22,0,0.00
128,Entry Long,Long,2024-02-01 12:30,4.01000,1,0.01,0.15,0.68,0.00,0.01,0.22,0,0.00
127,Exit Short,Close entry(s) order Short,2024-02-01 12:00,4.00800,1,0.002,0.05,0.67,0.00,0.01,0.15,0,0.00
127,Entry Short,Short,2024-02-01 10:30,4.01000,1,0.002,0.05,0.67,0.00,0.01,0.15,0,0.00
126,Exit Long,Close entry(s) order Long,2024-02-01 09:30,4.01500,1,0.01,0.25,0.67,0.00,0.01,0.30,0,0.00
126,Entry Long,Long,2024-02-01 07:00,4.00500,1,0.01,0.25,0.67,0.00,0.01,0.30,0,0.00
125,Exit Long,Close entry(s) order Long,2024-02-01 04:00,4.00600,1,0.002,0.05,0.66,0.00,0.004,0.10,0,0.00
125,Entry Long,Long,2024-02-01 01:00,4.00400,1,0.002,0.05,0.66,0.00,0.004,0.10,0,0.00
124,Exit Long,Close entry(s) order Long,2024-02-01 01:00,4.00300,1,0.01,0.35,0.66,0.00,0.02,0.40,0,0.00
124,Entry Long,Long,2024-01-31 18:00,3.98900,1,0.01,0.35,0.66,0.00,0.02,0.40,0,0.00
123,Exit Short,Close entry(s) order Short,2024-01-31 18:00,3.98600,1,0.01,0.23,0.64,0.00,0.01,0.30,0,0.00
123,Entry Short,Short,2024-01-31 15:30,3.99500,1,0.01,0.23,0.64,0.00,0.01,0.30,0,0.00
122,Exit Short,Close entry(s) order Short,2024-01-31 14:00,3.99900,1,0.01,0.20,0.64,0.00,0.01,0.25,0,0.00
122,Entry Short,Short,2024-01-31 12:30,4.00700,1,0.01,0.20,0.64,0.00,0.01,0.25,0,0.00
121,Exit Long,Short,2024-01-31 12:30,4.00700,1,-0.005,-0.12,0.63,0.00,0.001,0.02,0.005,0.12
121,Entry Long,Long,2024-01-31 11:30,4.01200,1,-0.005,-0.12,0.63,0.00,0.001,0.02,0.005,0.12
120,Exit Short,Close entry(s) order Short,2024-01-31 11:30,4.01000,1,0.01,0.17,0.63,0.00,0.01,0.25,0,0.00
120,Entry Short,Short,2024-01-31 09:30,4.01700,1,0.01,0.17,0.63,0.00,0.01,0.25,0,0.00
119,Exit Long,Close entry(s) order Long,2024-01-31 09:30,4.02300,1,0.01,0.25,0.63,0.00,0.01,0.32,0.003,0.07
119,Entry Long,Long,2024-01-31 01:00,4.01300,1,0.01,0.25,0.63,0.00,0.01,0.32,0.003,0.07
118,Exit Short,Close entry(s) order Short,2024-01-31 00:00,4.01100,1,0.01,0.15,0.62,0.00,0.01,0.20,0,0.00
118,Entry Short,Short,2024-01-30 18:30,4.01700,1,0.01,0.15,0.62,0.00,0.01,0.20,0,0.00
117,Exit Long,Short,2024-01-30 18:30,4.01700,1,-0.005,-0.12,0.61,0.00,0,0.00,0.005,0.12
117,Entry Long,Long,2024-01-30 18:00,4.02200,1,-0.005,-0.12,0.61,0.00,0,0.00,0.005,0.12
116,Exit Short,Close entry(s) order Short,2024-01-30 17:00,4.02000,1,0.003,0.07,0.61,0.00,0.01,0.15,0,0.00
116,Entry Short,Short,2024-01-30 16:00,4.02300,1,0.003,0.07,0.61,0.00,0.01,0.15,0,0.00
115,Exit Short,Close entry(s) order Short,2024-01-30 15:30,4.02600,1,0.01,0.30,0.61,0.00,0.02,0.39,0,0.00
115,Entry Short,Short,2024-01-30 11:30,4.03800,1,0.01,0.30,0.61,0.00,0.02,0.39,0,0.00
114,Exit Long,Close entry(s) order Long,2024-01-30 11:00,4.04000,1,0.002,0.05,0.60,0.00,0.004,0.10,0,0.00
114,Entry Long,Long,2024-01-30 10:00,4.03800,1,0.002,0.05,0.60,0.00,0.004,0.10,0,0.00
113,Exit Short,Long,2024-01-30 10:00,4.03800,1,-0.001,-0.02,0.60,0.00,0,0.00,0.001,0.02
113,Entry Short,Short,2024-01-30 10:00,4.03700,1,-0.001,-0.02,0.60,0.00,0,0.00,0.001,0.02
112,Exit Long,Short,2024-01-30 10:00,4.03700,1,0.002,0.05,0.60,0.00,0.005,0.12,0,0.00
112,Entry Long,Long,2024-01-30 08:00,4.03500,1,0.002,0.05,0.60,0.00,0.005,0.12,0,0.00
111,Exit Short,Close entry(s) order Short,2024-01-30 06:30,4.03100,1,-0.001,-0.02,0.60,0.00,0.001,0.03,0.001,0.02
111,Entry Short,Short,2024-01-30 05:30,4.03000,1,-0.001,-0.02,0.60,0.00,0.001,0.03,0.001,0.02
110,Exit Short,Close entry(s) order Short,2024-01-29 22:30,4.03200,1,0.01,0.20,0.60,0.00,0.01,0.27,0,0.00
110,Entry Short,Short,2024-01-29 19:00,4.04000,1,0.01,0.20,0.60,0.00,0.01,0.27,0,0.00
109,Exit Long,Close entry(s) order Long,2024-01-29 18:00,4.04300,1,0.01,0.17,0.59,0.00,0.01,0.25,0,0.00
109,Entry Long,Long,2024-01-29 16:00,4.03600,1,0.01,0.17,0.59,0.00,0.01,0.25,0,0.00
108,Exit Short,Long,2024-01-29 16:00,4.03600,1,-0.004,-0.10,0.58,0.00,0.001,0.02,0.004,0.10
108,Entry Short,Short,2024-01-29 14:00,4.03200,1,-0.004,-0.10,0.58,0.00,0.001,0.02,0.004,0.10
107,Exit Long,Close entry(s) order Long,2024-01-29 14:00,4.03700,1,0.01,0.27,0.59,0.00,0.01,0.35,0,0.00
107,Entry Long,Long,2024-01-29 10:30,4.02600,1,0.01,0.27,0.59,0.00,0.01,0.35,0,0.00
106,Exit Short,Long,2024-01-29 10:30,4.02600,1,-0.002,-0.05,0.58,0.00,0.001,0.02,0.002,0.05
106,Entry Short,Short,2024-01-29 09:00,4.02400,1,-0.002,-0.05,0.58,0.00,0.001,0.02,0.002,0.05
105,Exit Long,Short,2024-01-29 09:00,4.02400,1,-0.002,-0.05,0.58,0.00,0.004,0.09,0.002,0.05
105,Entry Long,Long,2024-01-29 00:00,4.02600,1,-0.002,-0.05,0.58,0.00,0.004,0.09,0.002,0.05
104,Exit Short,Close entry(s) order Short,2024-01-26 20:30,4.02100,1,0.002,0.05,0.58,0.00,0.004,0.10,0,0.00
104,Entry Short,Short,2024-01-26 17:30,4.02300,1,0.002,0.05,0.58,0.00,0.004,0.10,0,0.00
103,Exit Short,Close entry(s) order Short,2024-01-26 14:30,4.02700,1,0.02,0.40,0.58,0.00,0.02,0.47,0,0.00
103,Entry Short,Short,2024-01-26 10:30,4.04300,1,0.02,0.40,0.58,0.00,0.02,0.47,0,0.00
102,Exit Long,Close entry(s) order Long,2024-01-26 10:00,4.04400,1,0.01,0.15,0.56,0.00,0.01,0.22,0,0.00
102,Entry Long,Long,2024-01-26 08:30,4.03800,1,0.01,0.15,0.56,0.00,0.01,0.22,0,0.00
101,Exit Short,Close entry(s) order Short,2024-01-26 08:00,4.03500,1,0.002,0.05,0.56,0.00,0.01,0.14,0.001,0.02
101,Entry Short,Short,2024-01-25 22:00,4.03700,1,0.002,0.05,0.56,0.00,0.01,0.14,0.001,0.02
100,Exit Long,Close entry(s) order Long,2024-01-25 21:30,4.03800,1,0.001,0.02,0.55,0.00,0.004,0.10,0.001,0.03
100,Entry Long,Long,2024-01-25 20:30,4.03700,1,0.001,0.02,0.55,0.00,0.004,0.10,0.001,0.03
99,Exit Short,Long,2024-01-25 20:30,4.03700,1,-0.005,-0.12,0.55,0.00,0,0.00,0.005,0.12
99,Entry Short,Short,2024-01-25 19:30,4.03200,1,-0.005,-0.12,0.55,0.00,0,0.00,0.005,0.12
98,Exit Long,Close entry(s) order Long,2024-01-25 19:00,4.03500,1,0.01,0.30,0.56,0.00,0.01,0.35,0,0.00
98,Entry Long,Long,2024-01-25 16:00,4.02300,1,0.01,0.30,0.56,0.00,0.01,0.35,0,0.00
97,Exit Short,Long,2024-01-25 16:00,4.02300,1,-0.003,-0.07,0.55,0.00,0.002,0.06,0.003,0.07
97,Entry Short,Short,2024-01-25 10:00,4.02000,1,-0.003,-0.07,0.55,0.00,0.002,0.06,0.003,0.07
96,Exit Long,Close entry(s) order Long,2024-01-25 03:30,4.02700,1,0.01,0.15,0.55,0.00,0.01,0.20,0,0.00
96,Entry Long,Long,2024-01-24 21:00,4.02100,1,0.01,0.15,0.55,0.00,0.01,0.20,0,0.00
95,Exit Long,Close entry(s) order Long,2024-01-24 20:30,4.01900,1,0.01,0.32,0.54,0.00,0.01,0.37,0,0.00
95,Entry Long,Long,2024-01-24 16:30,4.00600,1,0.01,0.32,0.54,0.00,0.01,0.37,0,0.00
94,Exit Short,Close entry(s) order Short,2024-01-24 16:30,4.00200,1,0.02,0.40,0.53,0.00,0.02,0.45,0,0.00
94,Entry Short,Short,2024-01-24 14:30,4.01800,1,0.02,0.40,0.53,0.00,0.02,0.45,0,0.00
93,Exit Long,Short,2024-01-24 14:30,4.01800,1,-0.005,-0.12,0.51,0.00,0,0.00,0.005,0.12
93,Entry Long,Long,2024-01-24 13:30,4.02300,1,-0.005,-0.12,0.51,0.00,0,0.00,0.005,0.12
92,Exit Short,Close entry(s) order Short,2024-01-24 12:00,4.01700,1,0.03,0.84,0.52,0.00,0.04,0.89,0,0.00
92,Entry Short,Short,2024-01-23 21:00,4.05100,1,0.03,0.84,0.52,0.00,0.04,0.89,0,0.00
91,Exit Long,Close entry(s) order Long,2024-01-23 21:00,4.05300,1,0.01,0.32,0.49,0.00,0.02,0.37,0,0.00
91,Entry Long,Long,2024-01-23 16:30,4.04000,1,0.01,0.32,0.49,0.00,0.02,0.37,0,0.00
90,Exit Short,Long,2024-01-23 16:30,4.04000,1,-0.01,-0.17,0.47,0.00,0,0.00,0.01,0.17
90,Entry Short,Short,2024-01-23 16:00,4.03300,1,-0.01,-0.17,0.47,0.00,0,0.00,0.01,0.17
89,Exit Long,Close entry(s) order Long,2024-01-23 14:30,4.03600,1,0.04,0.93,0.48,0.00,0.04,0.98,0,0.00
89,Entry Long,Long,2024-01-23 10:00,3.99900,1,0.04,0.93,0.48,0.00,0.04,0.98,0,0.00
88,Exit Short,Close entry(s) order Short,2024-01-23 10:00,3.99700,1,0.01,0.12,0.44,0.00,0.01,0.20,0,0.00
88,Entry Short,Short,2024-01-23 06:30,4.00200,1,0.01,0.12,0.44,0.00,0.01,0.20,0,0.00
87,Exit Long,Close entry(s) order Long,2024-01-23 03:30,4.00800,1,0.002,0.05,0.44,0.00,0.004,0.10,0,0.00
87,Entry Long,Long,2024-01-22 21:00,4.00600,1,0.002,0.05,0.44,0.00,0.004,0.10,0,0.00
86,Exit Long,Close entry(s) order Long,2024-01-22 18:30,4.00500,1,-0.001,-0.02,0.44,0.00,0.001,0.02,0.001,0.02
86,Entry Long,Long,2024-01-22 17:30,4.00600,1,-0.001,-0.02,0.44,0.00,0.001,0.02,0.001,0.02
85,Exit Long,Close entry(s) order Long,2024-01-22 15:30,4.00300,1,0.01,0.30,0.44,0.00,0.01,0.37,0,0.00
85,Entry Long,Long,2024-01-22 10:30,3.99100,1,0.01,0.30,0.44,0.00,0.01,0.37,0,0.00
84,Exit Short,Long,2024-01-22 10:30,3.99100,1,-0.001,-0.03,0.42,0.00,0,0.00,0.001,0.03
84,Entry Short,Short,2024-01-22 10:30,3.99000,1,-0.001,-0.03,0.42,0.00,0,0.00,0.001,0.03
83,Exit Long,Short,2024-01-22 10:30,3.99000,1,-0.004,-0.10,0.43,0.00,0.001,0.03,0.005,0.13
83,Entry Long,Long,2024-01-22 08:30,3.99400,1,-0.004,-0.10,0.43,0.00,0.001,0.03,0.005,0.13
82,Exit Short,Close entry(s) order Short,2024-01-22 08:30,3.99300,1,0,0.00,0.43,0.00,0.002,0.06,0,0.00
82,Entry Short,Short,2024-01-22 04:00,3.99300,1,0,0.00,0.43,0.00,0.002,0.06,0,0.00
81,Exit Long,Short,2024-01-22 04:00,3.99300,1,-0.01,-0.15,0.43,0.00,0.002,0.05,0.01,0.15
81,Entry Long,Long,2024-01-22 02:00,3.99900,1,-0.01,-0.15,0.43,0.00,0.002,0.05,0.01,0.15
80,Exit Short,Close entry(s) order Short,2024-01-22 00:00,3.99800,1,0.01,0.25,0.44,0.00,0.01,0.31,0,0.00
80,Entry Short,Short,2024-01-19 17:30,4.00800,1,0.01,0.25,0.44,0.00,0.01,0.31,0,0.00
79,Exit Long,Short,2024-01-19 17:30,4.00800,1,-0.005,-0.12,0.43,0.00,0.002,0.05,0.005,0.12
79,Entry Long,Long,2024-01-19 16:00,4.01300,1,-0.005,-0.12,0.43,0.00,0.002,0.05,0.005,0.12
78,Exit Short,Close entry(s) order Short,2024-01-19 16:00,4.01000,1,0.02,0.52,0.43,0.00,0.02,0.57,0,0.00
78,Entry Short,Short,2024-01-19 11:00,4.03100,1,0.02,0.52,0.43,0.00,0.02,0.57,0,0.00
77,Exit Long,Close entry(s) order Long,2024-01-19 11:00,4.03300,1,0.001,0.02,0.41,0.00,0.01,0.15,0,0.00
77,Entry Long,Long,2024-01-19 10:00,4.03200,1,0.001,0.02,0.41,0.00,0.01,0.15,0,0.00
76,Exit Short,Close entry(s) order Short,2024-01-19 07:30,4.02900,1,0.003,0.07,0.41,0.00,0.01,0.13,0,0.00
76,Entry Short,Short,2024-01-19 01:00,4.03200,1,0.003,0.07,0.41,0.00,0.01,0.13,0,0.00
75,Exit Short,Close entry(s) order Short,2024-01-19 01:00,4.03300,1,0.01,0.17,0.41,0.00,0.01,0.20,0,0.00
75,Entry Short,Short,2024-01-18 22:00,4.04000,1,0.01,0.17,0.41,0.00,0.01,0.20,0,0.00
74,Exit Short,Close entry(s) order Short,2024-01-18 22:00,4.04100,1,0.01,0.30,0.40,0.00,0.01,0.32,0,0.00
74,Entry Short,Short,2024-01-18 16:00,4.05300,1,0.01,0.30,0.40,0.00,0.01,0.32,0,0.00
73,Exit Long,Close entry(s) order Long,2024-01-18 16:00,4.05800,1,0.02,0.40,0.39,0.00,0.02,0.45,0,0.00
73,Entry Long,Long,2024-01-18 15:00,4.04200,1,0.02,0.40,0.39,0.00,0.02,0.45,0,0.00
72,Exit Short,Long,2024-01-18 15:00,4.04200,1,-0.001,-0.02,0.37,0.00,0,0.00,0.001,0.02
72,Entry Short,Short,2024-01-18 15:00,4.04100,1,-0.001,-0.02,0.37,0.00,0,0.00,0.001,0.02
71,Exit Long,Short,2024-01-18 15:00,4.04100,1,0,0.00,0.37,0.00,0.004,0.10,0.001,0.02
71,Entry Long,Long,2024-01-18 11:30,4.04100,1,0,0.00,0.37,0.00,0.004,0.10,0.001,0.02
70,Exit Short,Long,2024-01-18 11:30,4.04100,1,0.001,0.02,0.37,0.00,0.01,0.12,0,0.00
70,Entry Short,Short,2024-01-18 11:00,4.04200,1,0.001,0.02,0.37,0.00,0.01,0.12,0,0.00
69,Exit Long,Short,2024-01-18 11:00,4.04200,1,-0.001,-0.02,0.37,0.00,0.004,0.10,0.001,0.02
69,Entry Long,Long,2024-01-18 10:30,4.04300,1,-0.001,-0.02,0.37,0.00,0.004,0.10,0.001,0.02
68,Exit Short,Close entry(s) order Short,2024-01-18 09:30,4.04000,1,-0.001,-0.02,0.37,0.00,0.001,0.02,0.001,0.02
68,Entry Short,Short,2024-01-18 09:00,4.03900,1,-0.001,-0.02,0.37,0.00,0.001,0.02,0.001,0.02
67,Exit Short,Close entry(s) order Short,2024-01-18 02:00,4.04000,1,0.02,0.44,0.37,0.00,0.02,0.49,0,0.00
67,Entry Short,Short,2024-01-17 18:30,4.05800,1,0.02,0.44,0.37,0.00,0.02,0.49,0,0.00
66,Exit Long,Close entry(s) order Long,2024-01-17 17:00,4.05900,1,0.01,0.30,0.35,0.00,0.01,0.35,0,0.00
66,Entry Long,Long,2024-01-17 15:30,4.04700,1,0.01,0.30,0.35,0.00,0.01,0.35,0,0.00
